X1	X2	X3	X4	X5	X6	X7	X8	X9	X10
x21137	-0.440603275863428	-0.436809831960525	-0.464856602000246	-0.445419044438537	-0.444750843154859	-0.455044918393221	-0.453683606537581	-0.45288188302765	-0.449229870820513	-0.441600995127974
x12027	0.162728659976999	0.156817633984845	0.159354562442197	0.154213338483752	0.163347367168006	0.162291857525772	0.162658755011725	0.151546679172532	0.161862627208666	0.16252071370755
x12021	0.572525291520318	0.564109539737304	0.568105708858631	0.568677377264488	0.567659994356475	0.58084616626793	0.591000174785004	0.597077346991958	0.584366892560181	0.58370402868673
x12023	-0.148498067661073	-0.141033323365655	-0.147566116979093	-0.153645414404303	-0.151907355275935	-0.141158539148002	-0.146113419285859	-0.151224144317458	-0.158030568892637	-0.153595493057647
x12029	-0.0607099306593187	-0.041618832360597	-0.044751298496188	-0.0534026106242954	-0.0639216729311952	-0.0985555136623753	-0.0536598082910155	-0.0636304321159592	-0.0658178220962859	-0.0537289221408342
x06041	-0.297517334662981	-0.315730163722441	-0.308408057576685	-0.318109711714013	-0.308484161646002	-0.286935568877564	-0.289093532165114	-0.289068326506922	-0.306296159772033	-0.289966929608525
x42127	-0.0850403247724858	-0.0897970723425716	-0.0822986704553578	-0.0847813234916211	-0.0733239358163705	-0.10699696854716	-0.0894583297674888	-0.0847473634261937	-0.0945352252688328	-0.0702693512907692
x42009	-0.128797435513269	-0.156721054207834	-0.0967850070111051	-0.138834309537273	-0.137771740920004	-0.11252430873911	-0.118410786787344	-0.101251786857553	-0.115848699743128	-0.105502202230089
x42007	-0.0269102070345499	-0.0235515458123597	-0.0399374063463946	-0.0404074693255755	-0.0192209462387364	-0.0218448766874309	-0.0291527110452499	-0.0248101294047932	-0.0240525946540753	-0.0205711005530276
x42005	-0.265854716936175	-0.272736694514273	-0.262074361411166	-0.271917414958641	-0.265077144230342	-0.284738881872271	-0.269872163164453	-0.279793981205809	-0.265298363637893	-0.261855540607873
x42003	-0.205434598079463	-0.180802870936285	-0.201490313864588	-0.186665190364873	-0.188236669666003	-0.186756230747735	-0.192595074034433	-0.18933319606579	-0.181783896200832	-0.196640536927463
x42001	-0.323700024534337	-0.312433880460374	-0.342204075202701	-0.34108740516456	-0.341159025519607	-0.328704173468008	-0.315017864115657	-0.319315009116004	-0.323288017890157	-0.330724645399768
x42121	-0.378167619194558	-0.388593575865767	-0.388702538731278	-0.383442715650755	-0.396329158718836	-0.388452892341611	-0.390232101453737	-0.399158928393802	-0.386618715949426	-0.399356291841358
x51125	-0.531194159272762	-0.529048857540433	-0.523836722163604	-0.532178696934602	-0.528695666343773	-0.527090787941013	-0.530691581705576	-0.534546843225915	-0.528155422263876	-0.536879026917661
x42123	-0.264470280624354	-0.264708983903358	-0.287132269633765	-0.27134476926574	-0.26127610939238	-0.264272323514072	-0.256628722214824	-0.265491892312174	-0.274296584224755	-0.26584853808634
x51121	-0.129610605856395	-0.151222694393321	-0.131141585636115	-0.124022296614705	-0.14791130350812	-0.126582612229387	-0.145927855629929	-0.137652470540063	-0.130673166912304	-0.137474758548415
x45015	0.179082849063819	0.188973610455036	0.187887927777229	0.181032997108701	0.180502367901742	0.171299080460921	0.179324125531434	0.184161046177774	0.185959802604006	0.174883177414038
x48025	-0.0863591632532076	-0.0773609191337886	-0.0814369094273299	-0.0817392267057399	-0.0745648444992165	-0.0839283873159904	-0.0829334691823851	-0.06467457718371	-0.0726121694689989	-0.0786690974068746
x18139	-0.535663171895629	-0.533431942996125	-0.543369752798869	-0.536623796148072	-0.539686970305715	-0.538210370161922	-0.535475180371729	-0.532791481263567	-0.534285864049481	-0.549612471417397
x12111	0.433114332728639	0.43626453235596	0.447328259897061	0.453263301369597	0.439099288696045	0.435531461456828	0.40081502085918	0.412860530977657	0.4585019688823	0.437540210275282
x12113	0.420484723183452	0.435827162682545	0.437133528010008	0.427610862418445	0.425108658981524	0.43621710983942	0.438026088987272	0.409663701893888	0.42177367539386	0.425725208232708
x45013	0.450103380211425	0.448847813374163	0.446653040818358	0.454730586329525	0.447913062432234	0.458324418992007	0.454506714557022	0.451124290294425	0.439164109879966	0.456820300094647
x12117	0.249885004705938	0.251011757341478	0.258010404876899	0.243547646903932	0.24629598446962	0.24309486528286	0.238506998344852	0.243038502579465	0.238404608979266	0.22932655262819
x12119	0.184729031318185	0.192517655218951	0.187170920132502	0.184729334131479	0.203854272010624	0.193200113200895	0.195043253621502	0.180748821983098	0.188203330473889	0.20566669963024
x26059	-0.13640803258666	-0.137186077602733	-0.13882971451035	-0.16713000620291	-0.142186163572805	-0.133745860080505	-0.134144776850202	-0.142385612689105	-0.127095386177268	-0.137347108222534
x17199	-0.0645355181821847	-0.0744159733596139	-0.0869519009241854	-0.0700787462821175	-0.0776238717769426	-0.082758554117364	-0.088721357391329	-0.0808324605444093	-0.0791642699421231	-0.0902908111903079
x17197	0.437663874104228	0.442102248266381	0.438622699781294	0.436573020755237	0.434275339852338	0.444367081223964	0.437777788402139	0.435169945667195	0.437462930335268	0.438076155755639
x26053	-0.178926180949786	-0.190983664574961	-0.190526332700512	-0.198308535862988	-0.188358157958764	-0.17903185061872	-0.189255549474611	-0.183769214120836	-0.184761534131166	-0.189212831208427
x17195	-0.252094091057106	-0.225700035289861	-0.249856212137166	-0.262290315549374	-0.257357545089587	-0.247392561854248	-0.273266157978484	-0.242495169440071	-0.25697466884702	-0.2601025584651
x26051	-0.0629597428246292	-0.0591130688952906	-0.0704759446608664	-0.0695714092375693	-0.0773928083369954	-0.0799424402881934	-0.0715196730068091	-0.0787800743221079	-0.0659085639891727	-0.076294221558229
x26057	-0.276153430420852	-0.272111481190976	-0.280021089463486	-0.276017271647307	-0.266221706223813	-0.273359096125757	-0.281363449143678	-0.267748085858377	-0.26860000700802	-0.272353350415594
x17191	-0.16827203136949	-0.162640848317612	-0.164855493161434	-0.167548980149246	-0.16223374678526	-0.168078943844007	-0.170966484703932	-0.17205832934722	-0.162601878213617	-0.165341440536085
x26055	0.00661770306023932	0.0202890099466543	0.0203136264483136	0.0185582961868169	0.0203899560728343	0.0284358667667656	0.0241236105937818	0.0241152053740855	0.0298720407028376	0.0222428882260878
x48209	0.287957880261174	0.306488735957925	0.288984569670001	0.313209329663158	0.294027085055247	0.317834107846657	0.297924896454354	0.305199121309916	0.31459846388359	0.30585683572685
x48203	0.440690957249431	0.423224456983344	0.425688378623581	0.424567459899471	0.434125902770749	0.413845635225247	0.428242970434611	0.425806540861182	0.409142491263688	0.422038116590629
x08117	-0.0159791917738667	-0.0188703019972252	-0.0207014835799843	-0.0184480800701351	-0.0251165775304659	-0.0225447505975029	-0.0216897918927284	-0.0146283641888709	-0.0257804996989223	-0.0236656797374945
x48201	0.613892837657515	0.603987822566399	0.608269375350475	0.598541880114345	0.601820735777763	0.593934672298159	0.603347632655591	0.607348015396599	0.608508523907181	0.606913629530268
x17177	-0.34604727770302	-0.36360109033713	-0.377252360476382	-0.355060030494719	-0.366762242291004	-0.363607387261805	-0.384565447632174	-0.366657744429089	-0.363664266516072	-0.367204186357978
x40065	-0.424429514859412	-0.42992443816543	-0.418223138963307	-0.417839949299609	-0.416864366237834	-0.424381414315331	-0.424326134025256	-0.421332159894579	-0.411765186727624	-0.422123464357696
x01079	-0.280498534884374	-0.271434511017726	-0.271131667755201	-0.274207311302711	-0.276878305650641	-0.284582864448709	-0.267951391535664	-0.279275020781764	-0.273785993035899	-0.271446125109681
x01077	-0.286266374078979	-0.296991021878833	-0.296616214805323	-0.292579375821118	-0.297894436619656	-0.300912617348127	-0.298250661071816	-0.291088208006891	-0.298064231982121	-0.297158337468264
x01073	-0.111151493582169	-0.115718644897726	-0.115178754430422	-0.121287110061096	-0.120827550225201	-0.114716287513346	-0.117563050014495	-0.120817593299724	-0.12555967162162	-0.117267552557939
x01071	-0.315787873594164	-0.314689469459254	-0.312008534452615	-0.309955137561183	-0.317966456194231	-0.310207733423049	-0.317777272786875	-0.322852851427937	-0.325154978466842	-0.317886791740982
x51141	-0.721323085131579	-0.729211978769633	-0.719105375319583	-0.721880184584835	-0.728233381568488	-0.721470667325582	-0.728699163545922	-0.719524017644045	-0.724192902936767	-0.717670203633054
x48339	0.535368776957757	0.552707738057424	0.50470903720124	0.534731659895346	0.541909219944328	0.508424925232335	0.537260412552013	0.538031798287298	0.546311762513954	0.530424612555298
x48337	-0.140984945553333	-0.141555238022179	-0.143247578327082	-0.147153698644954	-0.145319046967038	-0.141288705667331	-0.147965214559339	-0.143536532489909	-0.148437887250632	-0.142528577222728
x48331	-0.290106496539399	-0.283286408028426	-0.299270837194591	-0.295217530314191	-0.301421000581862	-0.300059802886222	-0.293329501525067	-0.294097444271329	-0.298596667092396	-0.297343947984897
x48117	-0.205887135733891	-0.210105255360447	-0.212424177965411	-0.200389120214238	-0.210056120522543	-0.205929816768721	-0.204784215205585	-0.210368403800921	-0.21123740973597	-0.207695335547791
x48113	0.736036987432056	0.763817133422204	0.756491242982385	0.721779443091678	0.77554359147911	0.739429709068922	0.730557331313654	0.738106746398861	0.731396132170362	0.744799343285301
x40153	-0.21696238085136	-0.22288001007088	-0.228429248682596	-0.213884438042882	-0.221654373375505	-0.227516134273499	-0.219500672592184	-0.22679578880767	-0.224824407737937	-0.211992163046991
x24017	0.20991037608598	0.21305719415125	0.205668958751068	0.203159045295461	0.206850387063882	0.207736194930638	0.202536945479897	0.201895364501955	0.205355664107712	0.202594931675348
x48147	-0.236211075782194	-0.226108230073289	-0.243108930020555	-0.209767972491137	-0.209214842388841	-0.225556646876037	-0.214576470596544	-0.233933653146509	-0.251319192796348	-0.225620139913168
x13089	0.0357508618059692	0.0263529707884555	0.063598590585859	0.0204900672022336	0.0391627801490493	0.0236521031913963	0.0645486452954723	0.0387789336598817	0.0455271004106258	0.0328198600334349
x13085	-0.26791938101968	-0.265833051974151	-0.264009399323852	-0.251371688037505	-0.254807233169899	-0.255519739879341	-0.256969133331439	-0.260632778856683	-0.267142387282592	-0.265804389392266
x13087	-0.443434108335014	-0.453276070864927	-0.456543988986077	-0.441247523544717	-0.447573595008447	-0.451723864639968	-0.452784976925592	-0.44711459759126	-0.448406372426435	-0.448463321486802
x13081	-0.142794451200037	-0.141758034209877	-0.154100528172504	-0.139893963283689	-0.136205926192092	-0.152495950261824	-0.138442563448194	-0.151535808251043	-0.151645987168097	-0.148412881049884
x26147	0.0369699670716657	0.0407084461330328	0.0489148412056965	0.0594182357230468	0.0513707795496416	0.0472795863332739	0.0470793848963166	0.0469913572663757	0.0492302443911659	0.05103916584107
x36109	0.037090043063648	0.0373318351157326	0.0422966824205176	0.0352707730481553	0.0547388284885066	0.064757127314086	0.0461516821005086	0.0434048501438141	0.0369315905305207	0.0621118882258713
x13241	-0.16222628336022	-0.154360531589501	-0.166368687173573	-0.162170269157642	-0.152142355676574	-0.166976382266376	-0.156071572219434	-0.164100115544861	-0.169479132965912	-0.158431663815256
x13247	-0.154022777751272	-0.154887683199322	-0.145532081082739	-0.156340622982992	-0.140803610517487	-0.170183155524473	-0.153043535555549	-0.154227936485905	-0.148012245018176	-0.15614834008179
x13245	-0.504436669086841	-0.522074434190726	-0.493173157972428	-0.518072402618993	-0.514464780281804	-0.532695085411835	-0.521661314110467	-0.497192368345168	-0.51689289612522	-0.499577389178052
x36101	0.291184696688818	0.29067493474257	0.312621187192762	0.290120287286945	0.28685097237576	0.300661343426438	0.296550421600779	0.283675736817143	0.284004910073897	0.280409127247859
x36103	0.693725137213573	0.703799211269625	0.689344945155851	0.699823698690012	0.704614937855852	0.713403427728103	0.699678373344139	0.702248933094859	0.704318340896187	0.708046363748512
x36105	0.118731353210435	0.107465412405612	0.108604413379903	0.117059424561802	0.117672218407531	0.112561362267969	0.113501567013407	0.110629012307124	0.115772116782624	0.116381210937192
x36107	-0.275656187137345	-0.273410089916163	-0.282105336672189	-0.283591866788446	-0.286262800093304	-0.275876389868712	-0.277315356550513	-0.284212734229114	-0.275543169455991	-0.283183479239452
x48063	-0.00473419288742437	-0.00381834309388013	-0.0173201332684599	-0.0174011524036441	-0.0274219973521437	-0.0203164197464793	-0.003379619635116	-0.0157971181258659	-0.0191923680638092	-0.0189175020831614
x48061	0.0910634485892702	0.088799857453066	0.0903013596666391	0.0865530805620421	0.0841007333886948	0.0563128441998185	0.0785584365851582	0.0790012008152949	0.0913033645477676	0.0857254180930927
x48067	0.0743801314180642	0.0574622297534423	0.070333375838602	0.0781275337379034	0.0693741762004068	0.0596633771936841	0.0637418826370647	0.0610113067299067	0.0746015849033165	0.0614808772402215
x20041	-0.344693413439219	-0.344649188389861	-0.345294741665401	-0.349001953856858	-0.35000095199728	-0.356881460658964	-0.358184050745158	-0.350195567899077	-0.357582910268696	-0.35145746761092
x20045	0.267367689515891	0.297606142522789	0.264953344958109	0.291690511016844	0.272709780081532	0.282812660808076	0.303348851600894	0.294800997530131	0.298509764296718	0.285551104106485
x37189	-0.110090702099855	-0.117049631439943	-0.103565413462678	-0.0941836084569347	-0.124597497945815	-0.0957426839099494	-0.112713292164594	-0.108117135036761	-0.108966037592749	-0.119347359804383
x37187	-0.142727253408038	-0.144483067665469	-0.141943280094723	-0.133273237708284	-0.138068747206134	-0.139482490670485	-0.14658821854578	-0.138179195750756	-0.1498453701397	-0.141877540867317
x37185	-0.294808158698499	-0.297309710280271	-0.295273510998569	-0.303454945353167	-0.296302522957342	-0.294590610211739	-0.29293756128619	-0.293820078765655	-0.299696800055297	-0.298579386499922
x37183	0.698397758116456	0.705405356010095	0.707941732022447	0.700898379671127	0.701283922837063	0.699256062185992	0.703203459394939	0.705523403409371	0.705002497425818	0.699298521196395
x37181	-0.0563954142776844	-0.0713058390944264	-0.0674980605135092	-0.093675932105182	-0.0501463003769022	-0.0698376661872163	-0.0715443251619576	-0.0910540230413718	-0.0827441923385515	-0.0498222089806632
x01095	-0.0467793834621776	-0.0491692520809668	-0.0494405013876022	-0.0317983564209927	-0.0389485706302462	-0.0442005284640006	-0.0565511210349066	-0.0531909468467837	-0.0449034510574256	-0.0339714919086217
x01097	-0.127254899138806	-0.128243648072611	-0.127064774308803	-0.131125289751632	-0.140301997268634	-0.132308781663529	-0.140991526813733	-0.123929050810714	-0.119303662398908	-0.131305244132034
x01091	-0.189844362212108	-0.189211177029423	-0.180459991634872	-0.19090981650491	-0.196120010651838	-0.193491522296477	-0.190340047215419	-0.191019499329976	-0.181441304722178	-0.181485803530147
x01093	-0.321319749717591	-0.319497842579188	-0.324082649647725	-0.313222008053333	-0.320938527301225	-0.323603727544643	-0.330883613301666	-0.315044058122276	-0.310035786185938	-0.318310516385595
x01099	-0.479570699489141	-0.474963136592916	-0.46634378237431	-0.472840822364738	-0.482816039002791	-0.489475133278035	-0.482168782188483	-0.470098376398929	-0.473193413965469	-0.464764956002977
x18173	0.262740659577495	0.255662974006534	0.258928582457127	0.254564826739858	0.261665728845018	0.251618846474886	0.24134761525744	0.253066252629075	0.254186059196022	0.241410456614636
x18175	-0.0751711502524421	-0.0788982314051317	-0.0790014012967011	-0.0862380387014169	-0.0776358122874096	-0.0866884627348806	-0.0960550793550914	-0.0855794238839375	-0.0750712353605633	-0.0811632901279667
x18177	-0.522149741462056	-0.522844948289542	-0.535076644796944	-0.536797141664093	-0.522996147754901	-0.524884968309866	-0.547522755853192	-0.537460112900446	-0.530578110510398	-0.543519972954905
x18179	0.115951019320519	0.116968486679974	0.100031050945686	0.091624868596634	0.0960692115408155	0.092670878931786	0.102872780157538	0.093528944331806	0.103539481987056	0.0910279737157543
x54035	0.0414427371157239	0.0290996573515843	0.025027649152951	0.0253227625914119	0.0280106512268082	0.0407917832414618	0.0323085497652733	0.035757941760307	0.0225171573808643	0.0428572782827266
x54037	-0.149927463696183	-0.147790970369409	-0.158992029264236	-0.1513514930771	-0.164536991532052	-0.145656172083931	-0.152917002440477	-0.151055301035789	-0.168865926349869	-0.158564640555277
x54031	-0.449863761036294	-0.437269092799135	-0.45682664801224	-0.444916456897938	-0.45979552983923	-0.460693641702884	-0.459752412182835	-0.468640009001683	-0.457791938236694	-0.463889405977103
x54033	0.0149679721724041	0.0221422629988559	0.0200577300594675	0.0179089705549175	0.0120419694599194	0.0139356631366314	0.0170821165247397	0.0132796832778768	0.0190816187105635	0.0214388019000238
x54039	0.171090726849344	0.16605938572514	0.162348462536313	0.168742417040219	0.167392332477154	0.168628212809144	0.16773208671137	0.16204292426571	0.164403033821264	0.16498698457956
x29131	-0.604675799392179	-0.612916295731797	-0.620433320884736	-0.607667993246524	-0.608394646858591	-0.616745112834138	-0.6239328944803	-0.61417995394534	-0.611132535130682	-0.619562909375199
x29133	-0.65980393625115	-0.659028255783368	-0.66333422707819	-0.670852620715973	-0.668122261611183	-0.658773767109818	-0.666402186652643	-0.663877476931732	-0.660676424613816	-0.670273949762496
x29135	-0.48705128166831	-0.476228720790049	-0.487369699080719	-0.481388523932234	-0.488453446717956	-0.487489190522928	-0.492103680520164	-0.487413686654951	-0.490585727601186	-0.48986874278345
x45061	-0.345891686454206	-0.356199786034298	-0.359626426618576	-0.367589516833285	-0.35692654024064	-0.374741463060293	-0.356101201442551	-0.354032766258189	-0.349113213885469	-0.370183018841539
x29139	-0.722568614032434	-0.705573513769882	-0.731949059146492	-0.720836348127728	-0.740422078636225	-0.725766095922546	-0.726882891402659	-0.734552211551428	-0.736066238412578	-0.733318408258114
x18085	-0.00698957557952611	-0.0142214202096345	-0.0248654721221079	-0.0195228721028572	-0.0195439638873909	-0.0159992218212763	-0.0213061812967705	-0.0174833137174609	-0.0129095383860294	-0.0242411781366684
x48091	0.429352420874135	0.418458619101461	0.413384940557844	0.419603010004458	0.425141367927182	0.422457828874542	0.408813392386834	0.411583049226637	0.417333675983647	0.410793864295757
x18081	-0.132957085850046	-0.129217449373759	-0.134040285109358	-0.13129115708834	-0.134488759214808	-0.132520560188738	-0.137513756857588	-0.124152304714566	-0.131605911046103	-0.14670258693556
x18083	-0.185875091758019	-0.20007308074871	-0.195658553450527	-0.190518460267456	-0.183291923171584	-0.189595839505483	-0.193116156604424	-0.200084832246065	-0.202494053796269	-0.185116900202344
x18089	0.320535643174143	0.339413953408571	0.346065779215837	0.330656551622276	0.325045681456189	0.339873527617172	0.331291634647004	0.340483664982374	0.353346414140811	0.327518448100403
x48097	-0.158136481970557	-0.147646809672763	-0.12359343020282	-0.11721459530839	-0.152271202472635	-0.146781629726681	-0.175074114306618	-0.129041026292397	-0.125109421611873	-0.115931726192455
x13115	-0.180838919169254	-0.184806244680036	-0.190620731674544	-0.179657869793027	-0.181394676950878	-0.193356260416722	-0.194674375880377	-0.199742574948537	-0.197572561655389	-0.188214215614639
x35057	-0.424843492349401	-0.428482490636243	-0.427989336942067	-0.428147071375591	-0.426614540218601	-0.428645545035128	-0.41894146122706	-0.430325979060039	-0.424231915798324	-0.428179477252103
x35055	-0.556210216930966	-0.562354379365688	-0.579645640032977	-0.583761124279358	-0.572411235727653	-0.570605637150991	-0.577942379861498	-0.571848683507335	-0.560800147883163	-0.578813340910739
x31001	-0.270360162122117	-0.268229491776866	-0.266707435317242	-0.265333760272935	-0.263768402590856	-0.263625084988883	-0.267917889105871	-0.274584487984112	-0.269628192234518	-0.273690973765505
x35053	-0.876152544473788	-0.853694314880434	-0.869227867248155	-0.875971209829089	-0.878366668657621	-0.882942005771643	-0.890921877060913	-0.883430591114318	-0.886358667115278	-0.844876879848943
x35051	-0.437531053116194	-0.400545775769809	-0.39977613675672	-0.397843918135411	-0.410816470194248	-0.42337089433624	-0.428374392957801	-0.408888700274578	-0.402154743400422	-0.417764638171138
x19197	-0.269758898484963	-0.283165904441477	-0.28186453485999	-0.280065522613314	-0.293261743692677	-0.27961796381093	-0.275009671382489	-0.284628992734672	-0.271707263760449	-0.277785269536661
x45069	-0.365511297759943	-0.358964833581165	-0.368087762818586	-0.365499648096649	-0.380892556137047	-0.372091064444818	-0.366646353822437	-0.37606207676126	-0.365782768598117	-0.370831702011208
x13119	-0.276402353846144	-0.270451181695163	-0.268397848567641	-0.256768813275738	-0.26396637476038	-0.26707662180966	-0.257637023692788	-0.263906244631359	-0.269099556922605	-0.280240126800353
x55129	-0.610231719779485	-0.60256726208855	-0.603705111093784	-0.609370997729618	-0.611793426134354	-0.606718777507379	-0.611316075348796	-0.606704457862473	-0.608906873354346	-0.610173012453835
x11001	0.755381364965561	0.750480116467966	0.768947737480688	0.751809960949805	0.754771976606442	0.754889350801951	0.770479691060932	0.760383183755124	0.760327600359156	0.760688897686982
x13051	0.313507995680317	0.311720732411641	0.300294194915729	0.313622251145243	0.305131352965473	0.30032332333695	0.310151455793149	0.3128020128021	0.303399940917224	0.311778978778223
x55121	-0.546035494878527	-0.556593798031768	-0.583423008802575	-0.549759172973886	-0.533222656422015	-0.552436698814918	-0.558022850633421	-0.570374746491209	-0.561876236195561	-0.561378531949178
x55123	-0.454882362297004	-0.468147930460924	-0.466008128434501	-0.457988304666292	-0.473637081270514	-0.450518194513831	-0.461007063298718	-0.467208537191847	-0.462354163953516	-0.467363643946815
x55125	-0.408452877235972	-0.399142869245205	-0.394899472631979	-0.39881245273897	-0.404137542231575	-0.412917697906734	-0.403822057001256	-0.406954685188416	-0.403314361560099	-0.400987395131762
x55127	-0.246417754302651	-0.229564621000508	-0.210192525862115	-0.252453810090493	-0.221257371243218	-0.23047264898473	-0.248062003652899	-0.26707138142415	-0.240855677998025	-0.213730731206613
x28087	-0.0238748346311689	-0.0244529398270524	-0.0307703506129088	-0.0159141771185278	-0.0402310384924501	-0.0300899865361563	-0.0248133645206971	-0.0257860088399266	-0.0314726625248373	-0.0197812969911243
x28085	0.166006707537385	0.17418222043669	0.159714987457116	0.175498794944605	0.157111441431211	0.155181559933613	0.164361301781235	0.161390495399522	0.175319675119609	0.16237925644526
x47159	-0.35601573874798	-0.353913961778546	-0.363463309930944	-0.348683526480182	-0.353294061481639	-0.347173977292349	-0.351366133074921	-0.354441527775924	-0.354363152450636	-0.353099378670351
x28083	-0.2704506418526	-0.261814382289625	-0.264013305543481	-0.258064375452803	-0.277268759112369	-0.287017687547176	-0.273482785998504	-0.257060436023004	-0.267972013262634	-0.283278625391098
x28081	0.00491536538648362	0.00221663429394295	-0.0113830422459676	0.00994148752201605	0.00402746659687529	-0.0110466159481274	-0.00719146549309542	-0.00106557544981393	0.00155617320765057	-0.00429896220124258
x28089	0.354497523489574	0.346188895923065	0.34278910813326	0.338517684566684	0.335740164449909	0.331992589628994	0.336581362793291	0.341221301286514	0.337841797666304	0.34186375761357
x47009	0.119668273419397	0.114550771743258	0.104976989267218	0.114498060651375	0.113641050911494	0.111848685023271	0.107839782272373	0.105819915309153	0.115054326111407	0.100283403831615
x47005	-0.409738011586937	-0.402439510757674	-0.412882694115199	-0.398194791966698	-0.399111693752484	-0.402888361545636	-0.398767008849939	-0.40783012651002	-0.411734895730254	-0.419004468294048
x47001	0.105864434255786	0.0996057124377963	0.0975963065464385	0.104399365614165	0.102736112384551	0.100150054647663	0.093881764945287	0.0978857537783983	0.101144649945624	0.0965143929867337
x47003	-0.304653131646445	-0.295039029300824	-0.306713728850431	-0.295558080639679	-0.288145102737926	-0.299389495832159	-0.30265189322704	-0.305935853821606	-0.299988611925205	-0.30605395280294
x19111	-0.602546398457674	-0.595043451858411	-0.593118667000871	-0.596324730320141	-0.585059832667376	-0.596507541116363	-0.587045863873728	-0.595357134272528	-0.585799505092696	-0.59609204260303
x39141	-0.487803416452917	-0.472807266316525	-0.509537192663154	-0.511664735787099	-0.501207599201929	-0.504005281919909	-0.525735956065965	-0.473601592180941	-0.468591951881981	-0.513547440040365
x19113	-0.602567508214769	-0.605086415007903	-0.623675870277417	-0.586598633834217	-0.630499383907948	-0.59444145405164	-0.615984538770452	-0.607473204553589	-0.611396628146544	-0.606907062647536
x39143	-0.445930698510845	-0.444136269717309	-0.448639777574947	-0.448481383792918	-0.454971615322282	-0.460110983757114	-0.45932517748529	-0.458474693025829	-0.455442958154578	-0.454756133463198
x19115	-0.823178203149811	-0.825219197676308	-0.820093225566811	-0.818033035926347	-0.831219429597604	-0.824961003476128	-0.825922671104964	-0.82004484620221	-0.827133336392578	-0.813078899279471
x55011	-0.484233746075232	-0.481349159000992	-0.500047991804109	-0.481148284403411	-0.484395623259537	-0.473241456549611	-0.482013984328635	-0.488943328702926	-0.490864615552736	-0.493582849876388
x51027	-0.456822650355063	-0.459467176375957	-0.460886843246923	-0.45701795043218	-0.461162363051236	-0.470859293756777	-0.459878723361727	-0.454989912878037	-0.460083540807923	-0.462527101073905
x27009	-0.205478704688273	-0.211070341775937	-0.214917595170904	-0.201556903332371	-0.203631469564322	-0.211453053048757	-0.207004842695919	-0.214107646253643	-0.204722987073496	-0.213390228358483
x27007	-0.388585373492732	-0.416820684218628	-0.403366146143461	-0.40507614206282	-0.421402010400069	-0.417277525583767	-0.415046722485469	-0.426622934195956	-0.418351157857938	-0.416960234573274
x27005	-0.255733905162997	-0.251740733148712	-0.279667378909002	-0.249383558261231	-0.26780160726468	-0.253990353783301	-0.253203255069094	-0.249530281030954	-0.252059116587239	-0.274092470503103
x27003	-0.590027588648692	-0.590719166960111	-0.591072143832591	-0.591515658805483	-0.594385569025782	-0.598360312313032	-0.595699764079494	-0.596515854783707	-0.594636189405198	-0.602928249610384
x27001	-0.504334688610067	-0.504788929362927	-0.512045041029015	-0.507182780133279	-0.507933569533955	-0.502554785181792	-0.501649998641637	-0.50431183756794	-0.50029867297386	-0.502265138196178
x47155	0.0823334037233613	0.0776394522699326	0.0659186298211678	0.0883041031869407	0.0883265729483041	0.0704727380719418	0.0616124420683707	0.0720316016273149	0.073610096938408	0.0807111203108581
x19167	-0.50845146333062	-0.515994331479557	-0.522908731050188	-0.524475793758929	-0.506764016376158	-0.51435790114446	-0.515852817632094	-0.519739477741792	-0.506715785008866	-0.515969517813879
x27019	-0.56122038050139	-0.565447516520438	-0.561916940235302	-0.557435268033616	-0.557423865270311	-0.54640833259191	-0.543635507583001	-0.546955442363449	-0.542224449184742	-0.565072547800658
x19161	-0.519637641180206	-0.504663355405951	-0.514055905316014	-0.510751608029361	-0.516303127751841	-0.511582821769521	-0.510107329007863	-0.511973619644028	-0.516199457131213	-0.507391402390601
x19163	-0.364722102736983	-0.365326770991838	-0.382072164802212	-0.385242222440778	-0.39455981212345	-0.357632714249093	-0.388444107617442	-0.359721792360527	-0.369316844490888	-0.38319868555674
x27139	-0.497072369850164	-0.506879505632608	-0.505883701795086	-0.495650601292604	-0.498472076183355	-0.481148691209268	-0.486983020880501	-0.512389002192262	-0.495216210822463	-0.509072864886585
x19029	-0.0109405018141697	-0.011546137327128	-0.0196391520567838	0.00996112009850218	-0.0266218788501919	-0.0394934391167756	-0.00573958741466349	-0.00201711772266094	0.0111763110989396	-0.0254151630441688
x39039	-0.270012661789121	-0.267119697652283	-0.247639588365258	-0.255393620828874	-0.267576105167035	-0.277908547146916	-0.271478613347317	-0.254407237039575	-0.264766590244082	-0.287552965133913
x16039	-0.442876468843798	-0.457809827588128	-0.443024264945408	-0.435129343703001	-0.449372413967695	-0.446542950028741	-0.45047537197682	-0.426781133460252	-0.427682687537645	-0.431860998004954
x39035	-0.0885407353507959	-0.0917780640801531	-0.0893160685725615	-0.0868092433807177	-0.0969556313770898	-0.0855790387297084	-0.093359458911582	-0.0879491413621663	-0.0903342454775411	-0.0990158407114553
x19027	-0.624715958771579	-0.632825573522067	-0.635073026511146	-0.633766724494914	-0.631126094742727	-0.620183186280036	-0.637346412047583	-0.639864088465424	-0.637412242836327	-0.647290699493113
x39037	-0.839691835339519	-0.836794399886153	-0.842499400793696	-0.84054015120685	-0.835043087000499	-0.850785906512483	-0.842703086706025	-0.840064339183637	-0.845790896659391	-0.8527413272176
